7 4 1 7 4 1 7 4 1 6 1 6 | 2 14 25 1 71 358 173 9 3 
7 4 1 6 | 2 4143 42 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 81 46 8 11 1 16 1 116 1 52 61 81 5 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 26 18 1 33 14 1 104 1 27 1 211 3 
7 4 1 6 1 6 1 6 | 2 63 28 55 24 3 
7 4 1 7 4 1 6 1 6 1 6 | 2 61 6 1 14 1 4 8 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 15 77 1 18 22 1 16 1 268 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 35 1 7 1 34 1 43 54 154 39 8 1 23 1 246 69 51 3 
7 4 1 7 4 1 6 1 6 1 6 | 2 87 1 59 31 1 19 118 4 19 11 3 
7 4 1 6 1 6 | 2 6 1 27 202 3 
7 4 1 6 1 6 1 6 | 2 68 484 18 1 171 143 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 7 4 1 13 8 1 24238 25 1 57 4 11 1 147 1 22146 257 1 17 78 119 73 25 3 
7 4 1 6 1 6 | 2 21 299 68 3 
7 4 1 6 | 2 19 42 3 
7 4 1 7 4 1 6 1 6 1 6 | 2 59 81 11 27 108 3 
7 4 1 6 | 2 27 9 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 15 77 1 18 22 1 16 1 72 15 1 7 67 1 147 1 27 3 
7 4 1 6 1 6 | 2 16 66 31 4155 3 
7 4 1 7 4 1 6 1 6 | 2 91 159 1 41 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 7 14 1 18 22 1 6 1 2215257 1 159 3 
7 4 1 6 1 6 | 2 17 1 71 247 3 
7 4 | 2 306 3 
7 4 1 6 1 6 | 2 811 58 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 186 1 76 17 39 11 1 19 5 1 152 231 5 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 34 1 13 1 58 1 16 1 72 15 1 94 33 6 1 365 5 3 
7 4 1 6 1 6 1 6 | 2 72 15 1 9 129 12 3 
7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 35 1 7 1 13 1 92 151 3 
7 4 1 6 | 2 391 68 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 115 9 1 6 1 1185 1 15297 1 6 18 62 11 1 12 1 4 6 8 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 13 1 37 1 16 1 34 1 14 1 79 1 109 38 1 35 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 7 14 1 18 22 1 16 1 57 22 6 1 59 11 46 192 3 
7 4 1 7 4 1 6 1 6 1 6 | 2 13 6 1 89 1 64 17 11 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 7 4 1 37 1 75 52 6 1 117 5 38 76 4 51 3 
7 4 1 7 4 1 7 4 1 6 1 6 | 2 59 6 1 142 11 148 11 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 7 24 1 89 11 96 1 7 4 1 95 189 1 106 111 1 13 6 1 84 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 15 77 1 177 15 1 27 1 12 1 71 128 1 58 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 7 4 1 15 11 1 18 4 36 1 16 1 43 12 1 85 15 3 
7 4 1 7 4 1 6 1 6 1 6 | 2 59 56 1 19 59 93 9 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 87 1 12 8 1 12 1 18 5 9 1 44 5 1 23 1 125 215 1 131 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 7 4 1 59 113 1 12 1 83 5 9 1 41 1 731 165 1 19 5 1 4 6 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 95 321 37 1 94 1 69 6 1 31 21 11 26 18 3 
7 4 | 2 131 3 
7 4 1 6 | 2 299 11 99 3 
7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 18 5 9 1 4 6 8 1 76 4 54 8 3 
7 4 | 2 68 46 15 3 
7 4 1 6 1 6 1 6 | 2 186 8 1 133 24 3 
7 4 1 6 1 6 | 2 5 184 1 118 17 3 
7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 12 1 18 17 1 4 8 1 52 42 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 | 2 15 77 1 84 1 27 1 121 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 7 14 1 18 22 1 16 1 68 4 1 94 1 5 454 25 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 | 2 33 6 1 45 1 7 4 1 49 22 1 73 1 76 23 9 1 44 5 1 16 1 57 1304 1 252 174 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 26 18 1 91 66 46 15 1 13 6 1 75 228 104 1 222 25 1 6 33 4 3 
7 4 1 6 1 6 | 2 5 49 6 8 3 
7 4 1 6 | 2 494 131 44 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 35 1 4 8 1 12 1 69 5 9 1 5243 43 
7 4 1 6 1 6 | 2 96 1 29 4 3 
7 4 1 6 1 6 | 2 45 132 11 3 
7 4 | 2 64 11 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 | 2 45 1 7 4 1 68 4 1 43 6 1 68 46 15 1 6 1 216 546 141 1 45 3 
7 4 | 2 129 24 3 
7 4 | 2 214 66 3 
7 4 | 2 547 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 32 15 1 34 1 13 1 13 8 1 19 5 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 72 15 1 81 12 1 78 141 1 4 8 1 81 16 3 
7 4 1 6 1 6 1 6 | 2 35 1 55 24 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 79 15 1 7 24 1 65 105 1 41 1 86 17 396 1 58 1 41 1 34 1 98 5 1 139 5 9 1 66 57 5 38 3 
7 4 1 6 1 6 | 2 47 56 5 3 
7 4 | 2 313 
7 4 1 7 4 1 6 1 6 1 6 | 2 201 97 1 12 1 29 4 3 
7 4 1 6 1 6 | 2 27 66 11 3 
7 4 1 6 1 6 | 2 355 5 1 26 46 6 3 
7 4 1 6 1 6 | 2 35 1 64 17 11 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 7 4 1 562 11 1 94 65 1 17 1 12 1 272 23 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 35 1 34 1 13 1 49 22 1 16 1 94 58 1 112 1 12 1 32 5 53 293 3 
7 4 1 6 | 2 76 48 477 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 14 25 1 54 31 1 27 202 25 1 2353 1 61 6 3 
7 4 1 6 1 6 1 6 | 2 16141 32 15 5 3 
7 4 1 7 4 1 6 1 6 1 6 | 2 132 1278 1 123 5 3 
7 4 1 6 | 2 3165 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 59 1 113 11 1 82 1 9 129 12 1 69 1 43 179 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 59 1 58 1 68 4 1 16 1 16 1 58 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 66 46 15 1 17 1 6 1 226 1 69 1 26 18 3 
7 4 | 2 162 17 3 
7 4 | 2 532 3 
7 4 | 2 33 6 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 7 4 1 37 1 16 1 57 22 1 73 1 24 23 158 9 1 84 3 
7 4 | 2 5403 3 
7 4 1 7 4 1 6 1 6 1 6 | 2 14 25 1 163 1 126 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 19 5 1 4 8 1 69 5 9 1 5243 41 17 1 6 57 164 3 
7 4 1 6 | 2 21 4 38 3 
7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 35 1 4 119 1 4 8 1 14 1 85 15 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 225 101 35 1 7 1 13 1 128 105 1 23 3 
7 4 1 6 1 6 1 6 | 2 7 12 1 249 3 
7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 101 16 1 268 1 27 3 
7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 35 1 7 1 29 4 1 92 151 3 
7 4 | 2 293 
7 4 1 7 4 1 6 1 6 1 6 | 2 113 6 1 72 15 1 6 161 11 3 
7 4 1 6 | 2 134 44 5 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 19 189 1 101 188 1 18 5 9 1 85 14 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 45 1 19 5 1 52 1 74 506 1 47 69 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 61 1 129 168 1 27 1 6 1 256 1 41 1 248 169 28 3 
7 4 1 6 | 2 128 5 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 | 2 7 14 1 18 22 1 13 1 16 1 268 1 34 1 2149 11 1 19 5 1 4 8 1 27 5 38 1 385 386 272 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 | 2 539 78 13296 21 4 51 8 1 13 6 1 32 4 6 11 3 
7 4 1 6 | 2 352149 11 3 
7 4 1 6 | 2 54 5 9 3 
7 4 1 6 | 2 89 13 
7 4 1 6 1 6 1 6 | 2 14 25 1 197 19 3 
7 4 1 7 4 1 6 1 6 1 6 | 2 4 27 78 21 4 51 1 64 11 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 11 418 1 27 1 43 21 63 28 33 6 1 6 18 62 11 1 61 6 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 34 1 13 1 37 1 55 24 1 9 29 4 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 | 2 29 6 1 7 1 89 1 109 28 1 53 26 1 9 29 4 3 
7 4 1 6 1 6 | 2 83 11 126 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 7 24 1 89 11 14 25 1 145 1 21 19 1 346 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 33 6 1 45 1 7 4 1 68 4 1 312 5 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 | 2 7 4 1 89 9 1 7 14 1 212 31 1 17 1 139 5 9 1 339 3 
7 4 1 6 | 2 6 199 3 
7 4 1 6 | 2 106 111 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 88 5 341 5 1 29 81 421 4 51 1 273 3 
7 4 1 6 | 2 145 65 3 
7 4 1 7 4 1 6 1 6 1 6 | 2 34 1 127 1 154 44 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 95 77 1 177 15 1 27 1 13 6 1 39 165 3 
7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 | 2 12102 1 23 1 88 218 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 22 5 102 8 27 1 33 6 1 224 1 7 4 3 
7 4 | 2 52 23 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 | 2 94 68 19 1 4 8 1 166 9 1 84 1 73 1 287 521 99 5 1 26 18 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 73 1 17 424 9 1 173 1 17 16 1 34 1 4 6 3 
7 4 1 6 1 6 | 2 214 11 1 31 21 66 3 
7 4 1 6 | 2 214 66 127 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 33 6 1 7 1 13 1 72 107 1 16 1 6 26 18 4 1 23 1 255 142 3 
7 4 1 6 | 2 96 3 
7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 124 5 1 61 8 1 34 1 2149 11 3 
7 4 1 7 4 1 7 4 1 6 1 6 | 2 7 4 1 268 1 2149 8 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 35 1 64 17 11 1 41 1 129 24 8 1 34 1 13 1 37 1 112 1 12 1 64 42 79 3 
7 4 1 6 1 6 1 6 | 2 639 1 194 3 
7 4 1 6 1 6 | 2 43 54 1528 39 3 
7 4 1 6 | 2 5 103 48 97 3 
7 4 | 2 149 9 3 
7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 16 1 5 49 22 5 1 26 18 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 35 1 47 8 1 19 1 43 142 156 1 218 4 5 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 | 2 7 48 1 233 1 13 1 66 128 1 63 8 1 281 1 63 8 1 12 1 84 1 4 8 1 53 28 155 11 3 
7 4 | 2 517 3 
7 4 | 2 23 66 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 7 4 1 19 189 1 318 1 16 1 57 22 1 13 1 459 78 13 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 7 4 1 89 1 46 15 6 1 218 4 65 1 112 1 6 12 1 5 131 6 8 3 
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 6 1 6 1 6 | 2 7 4 1 45 9 1 11 97 36 1 52 88 8 1 7 24 1 11 18 4 151 3 
7 4 1 6 1 6 | 2 161 69 46 4 8 3 
